day,area,vi,t_p,a_t,a_h,a_w
20190421,일도1동,63041,0,16.17916658,69.04166667,2.616666667
20190422,일도1동,60398,18.7,19.24999975,74.66666667,3.6125
20190423,일도1동,57699,0,18.99166679,84.20833333,3.479166667
20190424,일도1동,59214,0,15.94583321,90.54166667,2.5
20190425,일도1동,60393,0.3,13.44166667,80.08333333,3.770833333
20190426,일도1동,60017,0,13.47083338,66.25,4.1875
20190427,일도1동,69445,0.1,14.62083342,60.66666667,2.8875
20190428,일도1동,63052,4.2,15.90000013,89.25,3.520833333
20190429,일도1동,63730,7.5,15.46666658,93,2.566666667
20190430,일도1동,61652,0,15.07083342,80.625,3.141666667
20190501,일도1동,59401,0,16.04583329,56.29166667,3.495833333
20190502,일도1동,58807,0,18.66666667,41.25,2.575
20190503,일도1동,64022,0,18.86250008,48.29166667,1.583333333
20190504,일도1동,74268,0,19.14166667,50.08333333,1.9
20190505,일도1동,73284,0,16.88333338,59.41666667,2.645833333
20190506,일도1동,75677,0,15.41666671,46.83333333,2.775
20190507,일도1동,60787,0,15.74583329,43.16666667,2.095833333
20190508,일도1동,59019,0,17.32500017,45.45833333,1.816666667
20190509,일도1동,57047,0,17.26250004,45.875,1.779166667
20190510,일도1동,63613,0,18.42916658,42.20833333,1.920833333
20190511,일도1동,69592,0,18.1,58.75,2.116666667
20190512,일도1동,64115,0,20.01666658,70.79166667,2.0125
20190513,일도1동,59512,0,20.41666667,80.58333333,2.654166667
20190514,일도1동,58371,0,20.79999992,74.58333333,3.133333333
20190515,일도1동,59436,0,23.02916713,56.16666667,2.175
20190516,일도1동,60016,1.8,22.25416675,64.91666667,2.925
20190517,일도1동,56462,29.8,20.12500004,90.875,5.654166667
20190518,일도1동,66174,0,22.12083308,83.5,4.675
20190519,일도1동,67084,0.8,18.33333333,77.08333333,4.341666667
20190520,일도1동,59841,0,18.05,48.125,3.745833333
20190521,일도1동,53636,0,22.54583346,29.875,3.9
20190522,일도1동,57014,0,25.4375,27.91666667,4.7625
20190523,일도1동,57978,0,28.32083296,21.625,5.179166667
20190524,일도1동,59155,0,24.42499996,39.70833333,2.916666667
20190525,일도1동,69980,0,22.25833321,63.75,2.008333333
20190526,일도1동,64850,5.4,23.4625,72.75,4.258333333
20190527,일도1동,58251,1.2,17.92916654,69.08333333,2.933333333
20190528,일도1동,56857,0,22.24166683,38.5,2.7375
20190529,일도1동,56952,0,21.49999992,51.33333333,1.9375
20190530,일도1동,59697,1,18.98749992,67.91666667,2.983333333
20190531,일도1동,67650,0,18.64166663,76.70833333,2.0625
20190601,일도1동,64500,0,20.16666671,71.79166667,1.979166667
20190602,일도1동,60108,0,20.80833321,61.25,1.679166667
20190603,일도1동,58820,0,22.34583329,67.79166667,2.654166667
20190604,일도1동,56097,0,22.4541665,76.25,1.825
20190605,일도1동,65919,9.8,21.99166679,84.125,1.708333333
20190606,일도1동,64321,3.5,21.76249996,85.95833333,7.154166667
20190607,일도1동,61117,0.2,19.50833333,87.70833333,3.320833333
20190608,일도1동,64130,0,20.0833335,78.91666667,3.2875
20190609,일도1동,60579,0,20.27499992,73.54166667,3.245833333
20190610,일도1동,57316,0,20.23333321,70.66666667,2.8875
20190611,일도1동,56344,0,20.13333313,73.79166667,2.075
20190612,일도1동,55867,0,21.05000008,73.58333333,2.5875
20190613,일도1동,56633,34.4,20.39999996,89.83333333,2.666666667
20190614,일도1동,55807,9.4,19.76249996,88.45833333,3.0375
20190615,일도1동,65082,0,20.40416675,81.29166667,3.883333333
20190616,일도1동,58731,0,20.19166679,78.33333333,1.991666667
20190617,일도1동,57501,1,21.68750013,79.83333333,1.570833333
20190618,일도1동,57767,0,18.56666663,81.29166667,2.245833333
20190619,일도1동,56654,0,22.07500008,80.5,1.629166667
20190620,일도1동,59582,0,22.66250013,80.75,1.620833333
20190621,일도1동,60520,0,22.21666671,82.33333333,2.758333333
20190622,일도1동,67000,0,21.62083317,79.91666667,2.904166667
20190623,일도1동,66814,0,21.45416667,73.875,2.3125
20190624,일도1동,62302,0,23.45833338,68.54166667,2.975
20190625,일도1동,64652,78.800001,22.33333329,86.83333333,2.6125
20190626,일도1동,60269,6.3,23.32916667,94.16666667,2.7625
20190627,일도1동,59264,0,23.13333313,84.41666667,2.020833333
20190628,일도1동,61833,2,24.84166675,80.91666667,2.045833333
20190629,일도1동,62681,0.4,23.60833317,89.5,3.783333333
20190630,일도1동,61973,1.9,23.61666667,88.91666667,1.5375
20190701,일도1동,57401,0,23.23750017,86.5,1.704166667
20190702,일도1동,57768,0,22.65833325,86.08333333,2.066666667
20190703,일도1동,59979,0,22.40833321,82.20833333,1.754166667
20190704,일도1동,59437,0,23.825,73.58333333,1.979166667
20190705,일도1동,61210,0,23.79583333,73.66666667,2.925
20190706,일도1동,63837,0,23.58333354,78.20833333,3.845833333
20190707,일도1동,62374,3.7,21.93333346,88.25,3.320833333
20190708,일도1동,62270,0.9,21.84999992,85.41666667,2.608333333
20190709,일도1동,59922,66.400001,21.70000013,95.5,3.829166667
20190710,일도1동,60311,40.800001,22.65000025,90.79166667,3.65
20190711,일도1동,63383,0,23.37083325,86.29166667,2.791666667
20190712,일도1동,62685,13.8,21.99999992,92.25,2.058333333
20190713,일도1동,68921,0,23.58333292,85.75,1.75
20190714,일도1동,65583,0,24.27083346,86.58333333,2.079166667
20190715,일도1동,64968,0,24.67499983,82.54166667,2.983333333
20190716,일도1동,65757,0,25.21249996,78.375,3.329166667
20190717,일도1동,62123,27.8,24.12916654,97.83333333,2.275
20190718,일도1동,64353,131.899998,24.25416671,98.5,3.0125
20190719,일도1동,59765,90.4,25.5625,89.79166667,5.333333333
20190720,일도1동,62465,9.5,26.94583358,82.79166667,5.091666667
20190721,일도1동,64776,108.299999,26.96666667,87.625,2.2125
20190722,일도1동,63386,0,27.02500004,87.54166667,2.045833333
20190723,일도1동,65677,0,28.17916667,77,2.35
20190724,일도1동,68994,0,27.95000021,84.91666667,2.195833333
20190725,일도1동,70909,0,27.7625,87.41666667,1.966666667
20190726,일도1동,67790,14.7,28.24583325,86.29166667,1.683333333
20190727,일도1동,67982,0,28.77499996,80.29166667,2.25
20190728,일도1동,68243,0,28.43333325,76.5,2.370833333
20190729,일도1동,66698,0,30.29166658,69.04166667,2.1625
20190730,일도1동,67615,0,29.77499983,75.66666667,2.541666667
20190731,일도1동,72049,0,28.98333329,81.16666667,2.004166667
20190801,일도1동,66132,0,28.75416671,81.125,2.658333333
20190802,일도1동,64213,0,25.29583329,76.125,2.666666667
20190803,일도1동,69690,0,28.19999975,81.41666667,3.454166667
20190804,일도1동,61871,0,27.60000008,80.375,2.329166667
20190805,일도1동,68854,0,28.50833338,72.79166667,2.233333333
20190806,일도1동,66810,0,29.42916692,70,1.891666667
20190807,일도1동,65571,0,30.87500038,68.20833333,2.579166667
20190808,일도1동,64918,0,30.1291665,71.08333333,3.445833333
20190809,일도1동,63903,0,29.67499988,71.33333333,4.325
20190810,일도1동,68733,16.3,28.85,80.08333333,5.579166667
20190811,일도1동,59389,20.7,29.62916671,82.41666667,3.191666667
20190812,일도1동,64904,0,29.04999996,84.08333333,2.545833333
20190813,일도1동,63811,0,29.17083329,79.125,2.033333333
20190814,일도1동,62390,1.2,27.30000021,89,4.058333333
20190815,일도1동,70317,4.5,27.81666667,79.66666667,4.75
20190816,일도1동,64434,0,28.35833338,71.25,3.320833333
20190817,일도1동,67208,0,27.77499988,69,2.129166667
20190818,일도1동,63334,0,26.45833346,73.20833333,1.991666667
20190819,일도1동,63981,0,27.08750008,86.375,3.2125
20190820,일도1동,61742,3.5,27.62499996,85.45833333,1.704166667
20190821,일도1동,62671,6.3,28.41250004,84.125,2.8875
20190822,일도1동,63742,0,27.54583338,76.08333333,2.354166667
20190823,일도1동,64535,0,26.87083333,59,2.204166667
20190824,일도1동,68303,0.1,26.1625,60.33333333,2.175
20190825,일도1동,63135,0.3,25.21666658,78.45833333,2.7
20190826,일도1동,69286,76.999998,27.20000013,87.70833333,2.595833333
20190827,일도1동,60245,40.2,25.57499971,90.625,2.283333333
20190828,일도1동,62503,72.2,23.08333338,91.45833333,2.029166667
20190829,일도1동,65649,0,25.57083329,73.16666667,2.733333333
20190830,일도1동,68451,0,24.38333342,64.83333333,2.104166667
20190831,일도1동,69834,4,24.17500008,71.95833333,1.816666667
20190901,일도1동,62279,47.8,23.27499992,94.29166667,2.820833333
20190902,일도1동,58106,13.9,24.68750008,94.79166667,1.825
20190903,일도1동,58189,43,24.75416671,92.25,2.020833333
20190904,일도1동,59793,6.7,25.5166665,88.625,1.533333333
20190905,일도1동,58897,16,26.45000008,90.83333333,3.0875
20190906,일도1동,55610,87.4,27.84583325,80.41666667,7.641666667
20190907,일도1동,59168,18,24.94999992,92,1.745833333
20190908,일도1동,64914,25.7,25.47916658,95.08333333,2.941666667
20190909,일도1동,62326,0,26.66249983,81.83333333,1.8625
20190910,일도1동,61638,5,26.35416671,86.08333333,1.6
20190911,일도1동,68968,0.6,24.55833321,90.125,2.9375
20190912,일도1동,72485,0,23.92500021,77.16666667,3.341666667
20190913,일도1동,53260,0,23.97916654,72.75,2.033333333
20190914,일도1동,68980,0,24.63750008,82.375,1.870833333
20190915,일도1동,67398,0,24.73333363,84.875,2.066666667
20190916,일도1동,62608,0,24.17916675,71,2.866666667
20190917,일도1동,71160,0,23.78750004,69.58333333,2.0625
20190918,일도1동,65901,0,22.70833329,65.29166667,3.366666667
20190919,일도1동,60976,0,22.43333325,68.5,3.575
20190920,일도1동,60821,83.8,20.86250029,86.04166667,4.4625
20190921,일도1동,56068,195.2,20.59166683,94.70833333,9.683333333
20190922,일도1동,43609,3.2,21.38750017,76.41666667,2.9375
20190923,일도1동,61039,0,20.61249983,65.875,2.1375
20190924,일도1동,58646,0,21.15416658,61.875,2.504166667
20190925,일도1동,63288,1,23.31249996,80.625,3.279166667
20190926,일도1동,60154,10.8,23.92499988,92.58333333,3.145833333
20190927,일도1동,60764,25.900001,23.67916671,97.45833333,2.4375
20190928,일도1동,68056,0,24.06250017,95.95833333,1.416666667
20190929,일도1동,63389,1.8,23.94583329,90.75,1.104166667
20190930,일도1동,60546,41,23.69583313,91.5,1.954166667
20191001,일도1동,58680,149.799998,23.87500004,90.08333333,3.9
20191002,일도1동,53799,1.5,23.90000017,88.16666667,6.0875
20191003,일도1동,64199,0,23.25416692,81.08333333,2.170833333
20191004,일도1동,60338,0,21.73333338,79.45833333,2.654166667
20191005,일도1동,64817,1,20.47499996,74.95833333,2.9125
20191006,일도1동,64205,0,21.81249979,76.54166667,2.995833333
20191007,일도1동,59558,0,20.92083342,66.45833333,3.570833333
20191008,일도1동,63269,0,18.24583317,53.95833333,2.225
20191009,일도1동,79999,0,18.03333325,47.75,2.195833333
20191010,일도1동,66512,0,20.33749996,56.375,2.133333333
20191011,일도1동,70352,0,21.50416671,62.29166667,2.341666667
20191012,일도1동,80086,0,20.04583354,62.20833333,2.9
20191013,일도1동,76195,0,19.62083346,68.58333333,2.520833333
20191014,일도1동,62342,1.9,17.24166683,68.5,2.75
20191015,일도1동,62432,1.3,18.23333308,65.375,2.5375
20191016,일도1동,64874,0,18.22083338,66.95833333,2.5125
20191017,일도1동,62929,7.9,19.45416683,84.125,3.416666667
20191018,일도1동,66081,0.4,20.00833321,78.79166667,2.479166667
20191019,일도1동,75773,0,18.95416692,74.16666667,2.241666667
20191020,일도1동,69276,0,19.71250013,66.25,2.883333333
20191021,일도1동,61066,0,20.07083354,68.04166667,2.445833333
20191022,일도1동,59320,0.5,20.50833363,75.83333333,3.15
20191023,일도1동,62272,2.9,20.35833346,73.20833333,3.5375
20191024,일도1동,62456,0,19.96666667,71.04166667,2.333333333
20191025,일도1동,66388,0,17.59583342,64.29166667,4.0125
20191026,일도1동,75360,0,16.22500004,57.70833333,2.95
20191027,일도1동,66904,0,15.25416663,63.25,2.0875
20191028,일도1동,60439,0,17.8833335,60.5,2.666666667
20191029,일도1동,62764,0,16.89583342,56.54166667,2.883333333
20191030,일도1동,62419,0,16.05,61.20833333,2.275
20191031,일도1동,67757,0,18.07083333,66.08333333,2.341666667
20191101,일도1동,68772,0,18.32083317,72.58333333,2.575
20191102,일도1동,75797,0,17.99999996,76.54166667,1.720833333
20191103,일도1동,72975,0,16.65000021,73.95833333,2.225
20191104,일도1동,67956,0,17.58750021,67.91666667,2.1375
20191105,일도1동,64658,0,15.97916679,63.375,1.975
20191106,일도1동,68264,0,16.16666683,61.66666667,2.679166667
20191107,일도1동,66267,0,14.10416667,59.83333333,3.3375
20191108,일도1동,70202,0,14.51666663,53.625,3.154166667
20191109,일도1동,76106,0,14.34583325,62.08333333,2.479166667
20191110,일도1동,77023,2.9,17.625,59.875,5.9375
20191111,일도1동,69023,0,15.16666671,61.33333333,2.316666667
20191112,일도1동,68852,0.8,14.45416671,63.20833333,2.166666667
20191113,일도1동,74820,0.9,12.94583329,59.875,4.954166667
20191114,일도1동,73952,0,11.42083333,47.20833333,1.933333333
20191115,일도1동,74136,0,14.82500004,57.33333333,2.391666667
20191116,일도1동,79959,0,18.25833321,67.16666667,1.895833333
20191117,일도1동,76298,6.1,16.68333321,71.875,5.0875
20191118,일도1동,75758,0,10.95416667,57.20833333,5.4625
20191119,일도1동,72719,0,10.51666667,54.08333333,3.883333333
20191120,일도1동,73520,0,11.37083329,63.91666667,2.733333333
20191121,일도1동,71174,0,16.59166663,73.375,3
20191122,일도1동,74951,0,17.4,74.91666667,2.7125
20191123,일도1동,80561,4.7,18.44166679,90.83333333,2.15
20191124,일도1동,80537,0,11.62916671,68.625,3.954166667
20191125,일도1동,77187,8.2,12.02916667,76.41666667,2.241666667
20191126,일도1동,73881,3.6,12.42083333,76.95833333,4.0875
20191127,일도1동,75778,0.2,10.06666667,64.95833333,3.7
20191128,일도1동,77806,0,10.7625,57.91666667,3.416666667
20191129,일도1동,75371,0,11.10833338,52.95833333,1.9375
20191130,일도1동,81287,17.9,12.72916667,85.875,2.158333333
20191201,일도1동,70867,1.1,10.64166667,70.54166667,5.829166667
20191202,일도1동,71252,0,8.891666667,55.41666667,4.725
20191203,일도1동,64727,0,11.19583333,51.91666667,3.670833333
20191204,일도1동,68057,0,9.866666667,53.66666667,4.033333333
20191205,일도1동,68140,0,4.675,57.375,4.775
20191206,일도1동,76144,0,6.270833333,54.33333333,3.645833333
20191207,일도1동,78345,0,9.15,56.625,3.3625
20191208,일도1동,72151,0,9.9375,59.25,2.483333333
20191209,일도1동,72087,0,12.77916667,54.45833333,2.808333333
20191210,일도1동,71074,0,13.42916654,65.125,3.541666667
20191211,일도1동,69661,0,9.275,53.16666667,4.341666667
20191212,일도1동,72847,0,8.05,62.08333333,1.7625
20191213,일도1동,78653,0,10.25833333,69.25,2.6875
20191214,일도1동,78735,0,11.07083333,65.125,2.4125
20191215,일도1동,71384,0,14.39999996,63.54166667,2.7
20191216,일도1동,70671,7.4,14.76666667,87.83333333,2.825
20191217,일도1동,72373,0,9.908333333,69.95833333,4.3
20191218,일도1동,71744,0,7.941666667,62.33333333,3.641666667
20191219,일도1동,69018,0,8.308333333,56.41666667,3.179166667
20191220,일도1동,72139,0,7.8,60.29166667,1.683333333
20191221,일도1동,81382,1,9.895833333,68.41666667,2.429166667
20191222,일도1동,78019,0,9.095833333,69.125,2.845833333
20191223,일도1동,72638,0,9.125,61.79166667,2.483333333
20191224,일도1동,76544,0.1,10.34583333,74.66666667,2.141666667
20191225,일도1동,89442,9.4,11.1875,83.91666667,2.708333333
20191226,일도1동,76977,0,6.933333333,58.5,6.2375
20191227,일도1동,70613,0,7.570833333,55.125,2.245833333
20191228,일도1동,78262,3.2,10.14166667,72.625,2.65
20191229,일도1동,72340,8.2,13.01250004,84.16666667,3.5625
20191230,일도1동,73891,0,4.341666667,62.875,6.229166667
